geoAbb,seriesDate,dateLabel,item2,GovAgency,Business,CommNPO,BusNPO,GovAgencyStat,BusinessStat,CommNPOStat,BusNPOStat
NT,2022,2022 Q1,Coûts liés au transport,0.16,0.23600000000000002,0.015,0,E,B,A,A
NU,2022,2022 Q1,Coûts liés au transport,0.08900000000000001,0.402,0.138,0,C,B,C,A
CA,2022,2022 Q1,Obtention de financement,0.06,0.115,0.134,0.12300000000000001,B,A,B,B
NL,2022,2022 Q1,Obtention de financement,0,0.10300000000000001,0.16,0,A,A,C,A
PE,2022,2022 Q1,Obtention de financement,0,0.087,0.11599999999999999,0.051,A,A,B,B
NS,2022,2022 Q1,Obtention de financement,0,0.083,0.077,0,A,A,B,A
NB,2022,2022 Q1,Obtention de financement,0,0.10300000000000001,0.095,0.028999999999999998,A,A,B,B
QC,2022,2022 Q1,Obtention de financement,0.061,0.105,0.36,0.226,B,A,D,E
ON,2022,2022 Q1,Obtention de financement,0,0.134,0.046,0.107,A,A,B,C
MB,2022,2022 Q1,Obtention de financement,NA,0.096,0.073,0.009000000000000001,NA,A,B,A
SK,2022,2022 Q1,Obtention de financement,0,0.109,0.024,0.092,A,A,A,D
AB,2022,2022 Q1,Obtention de financement,0.003,0.10300000000000001,0.10800000000000001,0.16899999999999998,A,A,D,E
BC,2022,2022 Q1,Obtention de financement,0,0.105,0.069,0,A,A,B,A
YT,2022,2022 Q1,Obtention de financement,0,0.155,0.092,0,A,B,C,A
NT,2022,2022 Q1,Obtention de financement,0,0.105,0.036000000000000004,NA,A,B,B,NA
NU,2022,2022 Q1,Obtention de financement,0,0.079,0.027000000000000003,0.066,A,B,A,B
CA,2022,2022 Q1,Pénurie d'espace ou d'équipement,0.055999999999999994,0.098,0.107,0.053,B,A,A,A
NL,2022,2022 Q1,Pénurie d'espace ou d'équipement,0,0.068,0.09,0,A,A,B,A
PE,2022,2022 Q1,Pénurie d'espace ou d'équipement,NA,0.077,0.121,0.048,NA,A,B,B
NS,2022,2022 Q1,Pénurie d'espace ou d'équipement,0,0.085,0.084,0.05,A,A,B,B
NB,2022,2022 Q1,Pénurie d'espace ou d'équipement,NA,0.085,0.078,NA,NA,A,B,NA
QC,2022,2022 Q1,Pénurie d'espace ou d'équipement,0.026000000000000002,0.1,0.151,0.016,A,A,B,A
ON,2022,2022 Q1,Pénurie d'espace ou d'équipement,0.009000000000000001,0.11599999999999999,0.096,0.043,A,A,B,B
MB,2022,2022 Q1,Pénurie d'espace ou d'équipement,NA,0.077,0.066,0.008,NA,A,B,A
SK,2022,2022 Q1,Pénurie d'espace ou d'équipement,0.028999999999999998,0.09699999999999999,0.047,0.159,B,A,A,D
AB,2022,2022 Q1,Pénurie d'espace ou d'équipement,0.040999999999999995,0.062,0.106,0.013999999999999999,B,A,C,A
BC,2022,2022 Q1,Pénurie d'espace ou d'équipement,0.004,0.094,0.107,NA,A,A,C,NA
YT,2022,2022 Q1,Pénurie d'espace ou d'équipement,0.083,0.098,0.23600000000000002,0.02,C,B,D,A
NT,2022,2022 Q1,Pénurie d'espace ou d'équipement,0.204,0.038,0.077,0,E,A,B,A
NU,2022,2022 Q1,Pénurie d'espace ou d'équipement,0.262,0.09699999999999999,0.14800000000000002,0.124,E,B,B,B
CA,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.051,0.23,0.205,0.297,A,A,B,C
NL,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.083,0.19699999999999998,0.16399999999999998,NA,B,A,B,NA
PE,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0,0.149,0.213,0.13699999999999998,A,A,C,D
NS,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0,0.20800000000000002,0.147,0.154,A,A,C,C
NB,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.017,0.16,0.142,0.127,A,A,B,C
QC,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.048,0.195,0.242,0.429,B,A,C,E
ON,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.075,0.262,0.185,0.16399999999999998,B,A,C,D
MB,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.021,0.203,0.336,NA,A,A,C,NA
SK,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.06,0.185,0.175,0.20600000000000002,B,A,C,E
AB,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.053,0.249,0.255,0.126,C,A,D,D
BC,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.052000000000000005,0.218,0.147,NA,C,A,C,NA
YT,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0,0.107,0.23800000000000002,0.129,A,B,D,E
NT,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0.102,0.19899999999999998,0.040999999999999995,0.063,D,B,B,B
NU,2022,2022 Q1,Difficulté à attirer de nouveaux clients,0,0.152,0.063,NA,A,B,B,NA
CA,2022,2022 Q1,Flux de trésorerie ou dette,0.11699999999999999,0.22899999999999998,0.125,0.145,D,A,A,B
NL,2022,2022 Q1,Flux de trésorerie ou dette,0,0.252,0.11699999999999999,0.063,A,A,B,C
PE,2022,2022 Q1,Flux de trésorerie ou dette,0.019,0.175,0.068,0.147,A,A,A,D
NS,2022,2022 Q1,Flux de trésorerie ou dette,0,0.19,0.14800000000000002,0.09699999999999999,A,A,C,C
NB,2022,2022 Q1,Flux de trésorerie ou dette,0.04,0.201,0.127,0.06,B,A,B,B
QC,2022,2022 Q1,Flux de trésorerie ou dette,NA,0.11900000000000001,0.107,0.19899999999999998,NA,A,C,E
ON,2022,2022 Q1,Flux de trésorerie ou dette,0.011000000000000001,0.287,0.092,0.09699999999999999,A,A,B,C
MB,2022,2022 Q1,Flux de trésorerie ou dette,0.021,0.209,0.161,0.017,A,A,C,A
SK,2022,2022 Q1,Flux de trésorerie ou dette,0.022000000000000002,0.248,0.07400000000000001,0.032,A,A,B,B
AB,2022,2022 Q1,Flux de trésorerie ou dette,0.128,0.24600000000000002,0.201,NA,E,A,C,NA
BC,2022,2022 Q1,Flux de trésorerie ou dette,0,0.228,0.163,0,A,A,C,A
YT,2022,2022 Q1,Flux de trésorerie ou dette,0,0.20800000000000002,0.114,0.129,A,B,C,E
NT,2022,2022 Q1,Flux de trésorerie ou dette,0,0.187,0.013000000000000001,0,A,B,A,A
NU,2022,2022 Q1,Flux de trésorerie ou dette,0,0.16899999999999998,0.09699999999999999,0.059000000000000004,A,B,C,A
CA,2022,2022 Q1,Fluctuations in demand,0.20600000000000002,0.242,0.163,0.085,D,A,B,B
NL,2022,2022 Q1,Fluctuations in demand,0.155,0.21600000000000003,0.122,0,E,A,B,A
PE,2022,2022 Q1,Fluctuations in demand,0,0.209,0.18,0.21,A,A,C,E
NS,2022,2022 Q1,Fluctuations in demand,NA,0.226,0.23600000000000002,0.10300000000000001,NA,A,C,C
NB,2022,2022 Q1,Fluctuations in demand,NA,0.179,0.071,0.06,NA,A,B,B
QC,2022,2022 Q1,Fluctuations in demand,NA,0.18100000000000002,0.23399999999999999,0.04,NA,A,C,B
ON,2022,2022 Q1,Fluctuations in demand,NA,0.278,0.134,0.006,NA,A,C,A
MB,2022,2022 Q1,Fluctuations in demand,0.037000000000000005,0.221,0.18,0.065,B,A,C,C
SK,2022,2022 Q1,Fluctuations in demand,0.06,0.255,0.08199999999999999,0.285,B,A,B,E
AB,2022,2022 Q1,Fluctuations in demand,0.113,0.272,0.172,0.259,D,A,D,E
BC,2022,2022 Q1,Fluctuations in demand,0.004,0.222,0.139,0.03,A,A,C,A
YT,2022,2022 Q1,Fluctuations in demand,0,0.21899999999999997,0.125,NA,A,B,C,NA
NT,2022,2022 Q1,Fluctuations in demand,0,0.165,0,0,A,B,A,A
NU,2022,2022 Q1,Fluctuations in demand,0,0.163,0.10400000000000001,0.207,A,B,C,E
CA,2022,2022 Q1,Augmentation de la concurrence,0.111,0.209,0.044000000000000004,0.099,D,A,A,B
NL,2022,2022 Q1,Augmentation de la concurrence,0,0.156,0.009000000000000001,0.006,A,A,A,A
PE,2022,2022 Q1,Augmentation de la concurrence,0,0.11699999999999999,0.071,0.212,A,A,B,E
NS,2022,2022 Q1,Augmentation de la concurrence,0,0.149,0.013999999999999999,0.027000000000000003,A,A,A,A
NB,2022,2022 Q1,Augmentation de la concurrence,0.10800000000000001,0.115,0.012,0.032,D,A,A,B
QC,2022,2022 Q1,Augmentation de la concurrence,NA,0.133,0.087,0.166,NA,A,B,D
ON,2022,2022 Q1,Augmentation de la concurrence,0,0.257,0.016,0.059000000000000004,A,A,A,B
MB,2022,2022 Q1,Augmentation de la concurrence,0.017,0.168,0.003,NA,A,A,A,NA
SK,2022,2022 Q1,Augmentation de la concurrence,0.028999999999999998,0.205,0.008,0.024,B,A,A,A
AB,2022,2022 Q1,Augmentation de la concurrence,0,0.22699999999999998,0.023,0,A,A,A,A
BC,2022,2022 Q1,Augmentation de la concurrence,0.003,0.214,0.084,0,A,A,C,A
YT,2022,2022 Q1,Augmentation de la concurrence,0,0.147,0,0.114,A,B,A,D
NT,2022,2022 Q1,Augmentation de la concurrence,0,0.079,0,0,A,A,A,A
NU,2022,2022 Q1,Augmentation de la concurrence,0,0.075,0,0,A,B,A,A
CA,2022,2022 Q1,Insuffisance de la demande,0.023,0.165,0.062,0.141,A,A,A,C
NL,2022,2022 Q1,Insuffisance de la demande,0.155,0.16,0.078,NA,E,A,B,NA
PE,2022,2022 Q1,Insuffisance de la demande,0,0.14300000000000002,0.081,0.025,A,A,B,A
NS,2022,2022 Q1,Insuffisance de la demande,0,0.14400000000000002,0.10099999999999999,0.113,A,A,B,C
NB,2022,2022 Q1,Insuffisance de la demande,NA,0.149,0.096,0.054000000000000006,NA,A,B,B
QC,2022,2022 Q1,Insuffisance de la demande,0.004,0.122,0.07,0.252,A,A,B,E
ON,2022,2022 Q1,Insuffisance de la demande,0.006999999999999999,0.19399999999999998,0.035,0.039,A,A,A,B
MB,2022,2022 Q1,Insuffisance de la demande,0,0.121,0.11900000000000001,NA,A,A,B,NA
SK,2022,2022 Q1,Insuffisance de la demande,0.055,0.145,0.035,0.153,B,A,A,E
AB,2022,2022 Q1,Insuffisance de la demande,0.053,0.175,0.07200000000000001,0.017,C,A,B,A
BC,2022,2022 Q1,Insuffisance de la demande,0.004,0.162,0.065,0,A,A,B,A
YT,2022,2022 Q1,Insuffisance de la demande,0,0.099,0.114,0.157,A,B,C,E
NT,2022,2022 Q1,Insuffisance de la demande,0,0.16399999999999998,0,0,A,B,A,A
NU,2022,2022 Q1,Insuffisance de la demande,0,0.157,0.085,NA,A,B,C,NA
CA,2022,2022 Q1,Maintien des stocks,0.078,0.221,0.023,0.092,B,A,A,B
NL,2022,2022 Q1,Maintien des stocks,0,0.221,0.039,0,A,A,A,A
PE,2022,2022 Q1,Maintien des stocks,0.053,0.159,0.016,0.026000000000000002,B,A,A,A
NS,2022,2022 Q1,Maintien des stocks,NA,0.185,0.062,0,NA,A,B,A
NB,2022,2022 Q1,Maintien des stocks,0.018000000000000002,0.21899999999999997,0.036000000000000004,0.032,A,A,A,B
QC,2022,2022 Q1,Maintien des stocks,0.005,0.203,0.038,0.027000000000000003,A,A,A,B
ON,2022,2022 Q1,Maintien des stocks,0.147,0.24,0.021,NA,E,A,A,NA
MB,2022,2022 Q1,Maintien des stocks,NA,0.228,0.033,0,NA,A,A,A
SK,2022,2022 Q1,Maintien des stocks,0.051,0.21899999999999997,0.006999999999999999,0.04,B,A,A,B
AB,2022,2022 Q1,Maintien des stocks,0.044000000000000004,0.2,0.013000000000000001,NA,B,A,A,NA
BC,2022,2022 Q1,Maintien des stocks,0.004,0.22399999999999998,0.004,0,A,A,A,A
YT,2022,2022 Q1,Maintien des stocks,0,0.215,0.011000000000000001,0,A,B,A,A
NT,2022,2022 Q1,Maintien des stocks,0.16,0.179,0.091,0,E,B,C,A
NU,2022,2022 Q1,Maintien des stocks,0.09300000000000001,0.221,0.034,0.066,D,B,B,B
CA,2022,2022 Q1,Acquisition d'intrants à l'étranger,0.193,0.191,0.027999999999999997,0.068,C,A,A,B
NL,2022,2022 Q1,Acquisition d'intrants à l'étranger,0.08199999999999999,0.115,0.039,0.026000000000000002,C,A,B,A
PE,2022,2022 Q1,Acquisition d'intrants à l'étranger,0.053,0.159,0.027000000000000003,0.071,B,A,A,B
NS,2022,2022 Q1,Acquisition d'intrants à l'étranger,0,0.168,0.008,0,A,A,A,A
NB,2022,2022 Q1,Acquisition d'intrants à l'étranger,0.057999999999999996,0.166,0.003,NA,B,A,A,NA
QC,2022,2022 Q1,Acquisition d'intrants à l'étranger,0.134,0.163,0.062,0.001,E,A,B,A
ON,2022,2022 Q1,Acquisition d'intrants à l'étranger,NA,0.198,0.021,0.009000000000000001,NA,A,A,A
MB,2022,2022 Q1,Acquisition d'intrants à l'étranger,NA,0.203,0.011000000000000001,0.009000000000000001,NA,A,A,A
SK,2022,2022 Q1,Acquisition d'intrants à l'étranger,0.021,0.242,0.016,0.04,A,A,A,B
AB,2022,2022 Q1,Acquisition d'intrants à l'étranger,0.158,0.204,0.017,NA,E,A,A,NA
BC,2022,2022 Q1,Acquisition d'intrants à l'étranger,NA,0.2,0.021,NA,NA,A,A,NA
YT,2022,2022 Q1,Acquisition d'intrants à l'étranger,0,0.20199999999999999,0,NA,A,B,A,NA
NT,2022,2022 Q1,Acquisition d'intrants à l'étranger,0,0.11800000000000001,0,0,A,B,A,A
NU,2022,2022 Q1,Acquisition d'intrants à l'étranger,0.09300000000000001,0.113,0,0,D,B,A,A
CA,2022,2022 Q1,Défis liés à l'exportation,0.001,0.033,0.002,0.018000000000000002,A,A,A,A
NL,2022,2022 Q1,Défis liés à l'exportation,0,0.009000000000000001,0.033,0.055,A,A,B,C
PE,2022,2022 Q1,Défis liés à l'exportation,0,0.037000000000000005,0.033,0,A,A,A,A
NS,2022,2022 Q1,Défis liés à l'exportation,0,0.035,0.021,0,A,A,A,A
NB,2022,2022 Q1,Défis liés à l'exportation,0.011000000000000001,0.019,0,0,A,A,A,A
QC,2022,2022 Q1,Défis liés à l'exportation,0,0.021,0.001,0.038,A,A,A,B
ON,2022,2022 Q1,Défis liés à l'exportation,0,0.040999999999999995,0,0.006,A,A,A,A
MB,2022,2022 Q1,Défis liés à l'exportation,0,0.037000000000000005,0,0.009000000000000001,A,A,A,A
SK,2022,2022 Q1,Défis liés à l'exportation,0,0.040999999999999995,0,0.013000000000000001,A,A,A,A
AB,2022,2022 Q1,Défis liés à l'exportation,0.003,0.028999999999999998,0,0,A,A,A,A
BC,2022,2022 Q1,Défis liés à l'exportation,0,0.034,0.002,0.027999999999999997,A,A,A,B
YT,2022,2022 Q1,Défis liés à l'exportation,0,0.015,0,0,A,A,A,A
NT,2022,2022 Q1,Défis liés à l'exportation,0,0.025,0,0,A,A,A,A
NU,2022,2022 Q1,Défis liés à l'exportation,0,0,0,0,A,A,A,A
CA,2022,2022 Q1,Aucun,0.19,0.16,0.198,0.214,C,A,B,B
NL,2022,2022 Q1,Aucun,NA,0.21899999999999997,0.33299999999999996,0.203,NA,A,C,D
PE,2022,2022 Q1,Aucun,0.17,0.17300000000000001,0.374,0.321,C,A,C,E
NS,2022,2022 Q1,Aucun,0.203,0.198,0.295,0.419,E,A,C,E
NB,2022,2022 Q1,Aucun,0.142,0.212,0.331,0.35600000000000004,D,A,C,E
QC,2022,2022 Q1,Aucun,0.23,0.174,0.133,0.085,E,A,C,B
ON,2022,2022 Q1,Aucun,0.092,0.14800000000000002,0.248,0.141,C,A,D,E
MB,2022,2022 Q1,Aucun,0.13699999999999998,0.19699999999999998,0.255,NA,E,A,C,NA
SK,2022,2022 Q1,Aucun,0.19699999999999998,0.142,0.35200000000000004,0.18600000000000003,E,A,C,D
AB,2022,2022 Q1,Aucun,NA,0.157,0.154,NA,NA,A,C,NA
BC,2022,2022 Q1,Aucun,NA,0.154,0.094,NA,NA,A,B,NA
YT,2022,2022 Q1,Aucun,NA,0.16699999999999998,0.276,NA,NA,B,E,NA
NT,2022,2022 Q1,Aucun,NA,0.25,0.166,0.165,NA,B,C,E
NU,2022,2022 Q1,Aucun,0.257,0.141,0.278,0.33799999999999997,E,B,D,E
CA,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.39899999999999997,0.36700000000000005,0.41600000000000004,0.302,D,A,B,C
NL,2022.25,2022 Q2,Recrutement d'employés qualifiés,NA,0.28800000000000003,0.253,0.11900000000000001,NA,A,D,C
PE,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.379,0.40399999999999997,0.20600000000000002,0.228,E,B,B,E
NS,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.579,0.35600000000000004,0.331,0.292,E,A,C,E
NB,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.89,0.379,0.26899999999999996,NA,D,A,C,NA
QC,2022.25,2022 Q2,Recrutement d'employés qualifiés,NA,0.436,0.46399999999999997,0.5770000000000001,NA,A,C,E
ON,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.276,0.331,0.48700000000000004,0.166,E,A,D,D
MB,2022.25,2022 Q2,Recrutement d'employés qualifiés,NA,0.32,0.455,NA,NA,A,D,NA
SK,2022.25,2022 Q2,Recrutement d'employés qualifiés,NA,0.32799999999999996,0.252,0.361,NA,A,C,E
AB,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.028999999999999998,0.321,0.261,0.5379999999999999,B,A,C,E
BC,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.898,0.423,0.457,0.045,D,A,E,B
YT,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.171,0.47700000000000004,0.203,NA,D,C,D,NA
NT,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.27399999999999997,0.42,0.654,0.33,E,B,D,E
NU,2022.25,2022 Q2,Recrutement d'employés qualifiés,0.381,0.517,0.41,NA,D,B,D,NA
CA,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.258,0.509,0.32899999999999996,0.36700000000000005,D,A,B,D
NL,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.23399999999999999,0.46799999999999997,0.158,0.451,E,A,C,E
PE,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.44799999999999995,0.593,0.341,0.281,E,A,D,E
NS,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.508,0.524,0.215,0.294,E,A,C,E
NB,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,NA,0.542,0.212,0,NA,A,C,A
QC,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.182,0.45399999999999996,0.321,0.499,D,A,C,E
ON,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.171,0.491,0.368,NA,E,A,D,NA
MB,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.191,0.5720000000000001,0.29,0.743,E,A,C,E
SK,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,NA,0.608,0.436,0.13699999999999998,NA,A,C,D
AB,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,NA,0.552,0.345,0.203,NA,A,D,E
BC,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,NA,0.5529999999999999,0.304,0.052000000000000005,NA,A,D,B
YT,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.039,0.41700000000000004,NA,NA,A,B,NA,NA
NT,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.213,0.433,0.348,0.201,E,B,D,D
NU,2022.25,2022 Q2,Augmentation des coûts liés aux intrants,0.439,0.39899999999999997,0.183,0.087,D,B,B,C
CA,2022.25,2022 Q2,Coûts liés à l'assurance,0.155,0.331,0.32299999999999995,0.258,C,A,B,C
NL,2022.25,2022 Q2,Coûts liés à l'assurance,0.083,0.34,0.364,0.309,C,A,D,E
PE,2022.25,2022 Q2,Coûts liés à l'assurance,0.52,0.308,0.187,0.154,E,A,C,D
NS,2022.25,2022 Q2,Coûts liés à l'assurance,0.409,0.38299999999999995,0.23199999999999998,0.09300000000000001,E,A,C,C
NB,2022.25,2022 Q2,Coûts liés à l'assurance,NA,0.32899999999999996,0.26,0.085,NA,A,C,C
QC,2022.25,2022 Q2,Coûts liés à l'assurance,0.063,0.302,0.214,0.336,C,A,C,E
ON,2022.25,2022 Q2,Coûts liés à l'assurance,0.092,0.327,0.365,0.20800000000000002,C,A,D,E
MB,2022.25,2022 Q2,Coûts liés à l'assurance,0.005,0.27399999999999997,0.161,0.196,A,A,C,E
SK,2022.25,2022 Q2,Coûts liés à l'assurance,0.028999999999999998,0.324,0.43,0.252,A,A,C,E
AB,2022.25,2022 Q2,Coûts liés à l'assurance,NA,0.405,0.447,0.22699999999999998,NA,A,E,E
BC,2022.25,2022 Q2,Coûts liés à l'assurance,0.015,0.32299999999999995,0.39799999999999996,NA,A,A,D,NA
YT,2022.25,2022 Q2,Coûts liés à l'assurance,NA,0.331,0.142,0.08199999999999999,NA,B,D,C
NT,2022.25,2022 Q2,Coûts liés à l'assurance,0,0.298,0.34700000000000003,0.105,A,B,D,B
NU,2022.25,2022 Q2,Coûts liés à l'assurance,0.099,0.258,0.057,NA,B,B,B,NA
CA,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.223,0.353,0.337,0.239,C,A,B,C
NL,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.162,0.256,0.201,0.33399999999999996,E,A,C,E
PE,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.536,0.44299999999999995,0.223,0.191,E,A,C,D
NS,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.665,0.366,0.228,0.298,E,A,C,E
NB,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.818,0.35700000000000004,0.276,0.065,E,A,C,C
QC,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.262,0.46299999999999997,0.442,0.534,E,A,C,E
ON,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.156,0.308,0.376,0.09300000000000001,D,A,D,C
MB,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.10300000000000001,0.285,0.397,0.152,C,A,D,D
SK,2022.25,2022 Q2,Pénurie de main-d'œuvre,NA,0.326,0.22,0.308,NA,A,C,E
AB,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.069,0.267,0.163,0.252,C,A,C,E
BC,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.8909999999999999,0.40399999999999997,0.308,NA,D,A,D,NA
YT,2022.25,2022 Q2,Pénurie de main-d'œuvre,NA,0.527,0.21100000000000002,NA,NA,C,D,NA
NT,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.252,0.39899999999999997,0.377,0.29600000000000004,E,B,D,E
NU,2022.25,2022 Q2,Pénurie de main-d'œuvre,0.332,0.396,0.309,0,E,B,D,A
CA,2022.25,2022 Q2,Conservation d'employés qualifiés,0.32299999999999995,0.273,0.33399999999999996,0.223,D,A,B,C
NL,2022.25,2022 Q2,Conservation d'employés qualifiés,0.273,0.221,0.171,0.114,E,A,C,C
PE,2022.25,2022 Q2,Conservation d'employés qualifiés,0.35,0.298,0.207,0.133,E,A,C,D
NS,2022.25,2022 Q2,Conservation d'employés qualifiés,0.434,0.307,0.217,0.28800000000000003,E,A,C,E
NB,2022.25,2022 Q2,Conservation d'employés qualifiés,NA,0.28800000000000003,0.203,0.22,NA,A,B,E
QC,2022.25,2022 Q2,Conservation d'employés qualifiés,NA,0.324,0.38,0.413,NA,A,D,E
ON,2022.25,2022 Q2,Conservation d'employés qualifiés,0.20800000000000002,0.245,0.47100000000000003,0.156,E,A,D,D
MB,2022.25,2022 Q2,Conservation d'employés qualifiés,0.166,0.214,0.28,0.040999999999999995,D,A,C,B
SK,2022.25,2022 Q2,Conservation d'employés qualifiés,NA,0.21600000000000003,0.284,0.35200000000000004,NA,A,C,E
AB,2022.25,2022 Q2,Conservation d'employés qualifiés,0.03,0.22899999999999998,0.267,0.276,B,A,D,E
BC,2022.25,2022 Q2,Conservation d'employés qualifiés,NA,0.32899999999999996,0.15,0.061,NA,A,C,C
YT,2022.25,2022 Q2,Conservation d'employés qualifiés,0.171,0.298,NA,NA,D,B,NA,NA
NT,2022.25,2022 Q2,Conservation d'employés qualifiés,NA,0.295,0.43200000000000005,0.134,NA,B,D,E
NU,2022.25,2022 Q2,Conservation d'employés qualifiés,0.564,0.41700000000000004,0.263,NA,D,B,D,NA
CA,2022.25,2022 Q2,Coûts liés au transport,0.32299999999999995,0.406,0.21,0.131,E,A,B,C
NL,2022.25,2022 Q2,Coûts liés au transport,0.209,0.425,0.272,0.16,E,B,D,D
PE,2022.25,2022 Q2,Coûts liés au transport,0.155,0.475,0.111,0.166,C,A,B,D
NS,2022.25,2022 Q2,Coûts liés au transport,0.233,0.44299999999999995,0.128,0.083,E,A,B,C
NB,2022.25,2022 Q2,Coûts liés au transport,NA,0.45799999999999996,0.213,0,NA,A,C,A
QC,2022.25,2022 Q2,Coûts liés au transport,0.131,0.38,0.165,0.091,D,A,C,B
ON,2022.25,2022 Q2,Coûts liés au transport,NA,0.391,0.287,0.106,NA,A,D,C
MB,2022.25,2022 Q2,Coûts liés au transport,0.08199999999999999,0.47100000000000003,0.28800000000000003,0.215,C,A,D,E
SK,2022.25,2022 Q2,Coûts liés au transport,NA,0.491,0.203,0.149,NA,A,B,D
AB,2022.25,2022 Q2,Coûts liés au transport,NA,0.46,0.18100000000000002,0.026000000000000002,NA,A,C,A
BC,2022.25,2022 Q2,Coûts liés au transport,0.015,0.38799999999999996,0.145,NA,A,A,C,NA
YT,2022.25,2022 Q2,Coûts liés au transport,0,0.395,0.14300000000000002,0,A,B,D,A
NT,2022.25,2022 Q2,Coûts liés au transport,0.201,0.429,0.31,0,E,B,D,A
NU,2022.25,2022 Q2,Coûts liés au transport,0,0.385,0.242,0,A,B,D,A
CA,2022.25,2022 Q2,Obtention de financement,0.018000000000000002,0.109,0.11699999999999999,0.16699999999999998,A,A,A,C
NL,2022.25,2022 Q2,Obtention de financement,NA,0.071,0.049,0,NA,A,A,A
PE,2022.25,2022 Q2,Obtention de financement,0,0.08900000000000001,0.16699999999999998,0.067,A,A,C,C
NS,2022.25,2022 Q2,Obtention de financement,0,0.091,0.109,0.01,A,A,C,A
NB,2022.25,2022 Q2,Obtention de financement,0.067,0.076,0.07,0,C,A,B,A
QC,2022.25,2022 Q2,Obtention de financement,0.02,0.079,0.341,0.48,A,A,D,E
ON,2022.25,2022 Q2,Obtention de financement,0,0.128,0.033,0.09699999999999999,A,A,A,C
MB,2022.25,2022 Q2,Obtention de financement,0,0.084,0.017,0.138,A,A,A,E
SK,2022.25,2022 Q2,Obtention de financement,0,0.122,0.028999999999999998,0.023,A,A,A,A
AB,2022.25,2022 Q2,Obtention de financement,0,0.124,0.03,0,A,A,A,A
BC,2022.25,2022 Q2,Obtention de financement,0,0.10099999999999999,0.044000000000000004,0.018000000000000002,A,A,A,A
YT,2022.25,2022 Q2,Obtention de financement,0,0.107,NA,0.028999999999999998,A,B,NA,A
NT,2022.25,2022 Q2,Obtention de financement,0.064,0.027000000000000003,0.22399999999999998,0,C,A,D,A
NU,2022.25,2022 Q2,Obtention de financement,0,0.07,0.135,0,A,B,C,A
CA,2022.25,2022 Q2,Pénurie d'espace ou d'équipement,0.066,0.095,0.11800000000000001,0.048,B,A,B,A
NL,2022.25,2022 Q2,Pénurie d'espace ou d'équipement,0,0.071,0.061,0,A,A,B,A
PE,2022.25,2022 Q2,Pénurie d'espace ou d'équipement,0.247,0.084,0.08900000000000001,0.067,D,A,B,C
