geoAbb,seriesDate,dateLabel,busChar,item2,valIncrease,valSame,valDecrease,valNA,statusIncrease,statusSame,statusDecrease,statusNA
YT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses opérationnelles,NA,NA,0,0,NA,NA,A,A
YT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Rentabilité,NA,NA,0.028999999999999998,0,NA,NA,A,A
YT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Réserves de trésorerie,0,NA,NA,0,A,NA,NA,A
YT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses en capital,0.08199999999999999,NA,0,NA,C,NA,A,NA
YT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.912,0.08800000000000001,0,0,C,C,A,A
YT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Budget de marketing,0.889,0.111,0,0,D,D,A,A
YT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0,NA,0,NA,A,NA,A,NA
NT,2022.25,2022 Q2,Institutions gouvernementales,Nombre d'employés,0.085,0.851,0.064,0,C,D,C,A
NT,2022.25,2022 Q2,Institutions gouvernementales,Postes vacants,0.114,NA,0.149,NA,E,NA,D,NA
NT,2022.25,2022 Q2,Institutions gouvernementales,Ventes,0.06,NA,0.075,NA,C,NA,C,NA
NT,2022.25,2022 Q2,Institutions gouvernementales,Prix de vente,0,NA,0,NA,A,NA,A,NA
NT,2022.25,2022 Q2,Institutions gouvernementales,Demande,0.23800000000000002,0.743,0.019,0,E,E,A,A
NT,2022.25,2022 Q2,Institutions gouvernementales,Importations,0,0.034,0,0.966,A,A,A,A
NT,2022.25,2022 Q2,Institutions gouvernementales,Exportations,0,0.034,0,0.966,A,A,A,A
NT,2022.25,2022 Q2,Institutions gouvernementales,Résultat opérationnel,0.13,0.787,0.083,0,D,E,C,A
NT,2022.25,2022 Q2,Institutions gouvernementales,Dépenses opérationnelles,0.17800000000000002,0.758,0.064,0,E,E,C,A
NT,2022.25,2022 Q2,Institutions gouvernementales,Rentabilité,0.075,NA,0,NA,C,NA,A,NA
NT,2022.25,2022 Q2,Institutions gouvernementales,Réserves de trésorerie,0.08800000000000001,NA,0.06,NA,C,NA,C,NA
NT,2022.25,2022 Q2,Institutions gouvernementales,Dépenses en capital,0.16699999999999998,NA,0,NA,D,NA,A,NA
NT,2022.25,2022 Q2,Institutions gouvernementales,Dépenses liées à la formation,0.10300000000000001,0.833,0.064,0,C,D,C,A
NT,2022.25,2022 Q2,Institutions gouvernementales,Budget de marketing,0.06,NA,0.019,NA,C,NA,A,NA
NT,2022.25,2022 Q2,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0.085,NA,0,NA,C,NA,A,NA
NT,2022.25,2022 Q2,Entreprises,Nombre d'employés,0.254,0.6709999999999999,0.075,0,B,B,A,A
NT,2022.25,2022 Q2,Entreprises,Postes vacants,0.085,0.6,0.07,0.245,B,B,A,B
NT,2022.25,2022 Q2,Entreprises,Ventes,0.22399999999999998,0.6659999999999999,0.11,0,B,B,A,A
NT,2022.25,2022 Q2,Entreprises,Prix de vente,0.368,0.585,0.047,0,B,B,A,A
NT,2022.25,2022 Q2,Entreprises,Demande,0.244,0.687,0.069,0,B,B,A,A
NT,2022.25,2022 Q2,Entreprises,Importations,0,0.109,0.022000000000000002,0.87,A,A,A,B
NT,2022.25,2022 Q2,Entreprises,Exportations,0,0.08199999999999999,0.001,0.917,A,A,A,A
NT,2022.25,2022 Q2,Entreprises,Résultat opérationnel,0.247,0.632,0.121,0,B,B,A,A
NT,2022.25,2022 Q2,Entreprises,Dépenses opérationnelles,0.431,0.5479999999999999,0.022000000000000002,0,B,B,A,A
NT,2022.25,2022 Q2,Entreprises,Rentabilité,0.139,0.6509999999999999,0.209,0,B,B,B,A
NT,2022.25,2022 Q2,Entreprises,Réserves de trésorerie,0.129,0.589,0.217,0.065,B,B,B,A
NT,2022.25,2022 Q2,Entreprises,Dépenses en capital,0.19699999999999998,0.556,0.095,0.152,B,B,A,B
NT,2022.25,2022 Q2,Entreprises,Dépenses liées à la formation,0.183,0.491,0.053,0.273,B,B,A,B
NT,2022.25,2022 Q2,Entreprises,Budget de marketing,0.126,0.583,0.084,0.207,B,B,B,B
NT,2022.25,2022 Q2,Entreprises,Dépenses liées à la recherche et au développement,0.018000000000000002,0.353,0.028999999999999998,0.599,A,B,A,B
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Nombre d'employés,0.555,0.39899999999999997,0.046,0,D,D,A,A
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Postes vacants,0.063,0.52,0.16,0.257,C,D,C,D
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Ventes,0.222,0.327,0.046,0.405,D,D,A,D
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Prix de vente,0.122,0.374,0,0.504,C,D,A,D
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Demande,0.507,0.42,0.073,0,D,D,B,A
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Importations,0,0,0,1,A,A,A,A
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Exportations,0,0,0,1,A,A,A,A
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Résultat opérationnel,0.38,0.574,0.046,0,D,D,A,A
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.522,0.373,0.105,0,D,D,C,A
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Rentabilité,0.122,0.287,0.073,0.518,C,D,B,D
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.038,0.662,0.107,0.193,B,D,C,C
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Dépenses en capital,0.413,0.259,0.073,0.255,D,D,B,D
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.406,0.489,0.013999999999999999,0.091,D,D,A,C
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Budget de marketing,0.22699999999999998,0.441,0.027999999999999997,0.304,D,D,A,D
NT,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.168,0.27699999999999997,0,0.555,C,D,A,D
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Nombre d'employés,0,0.8640000000000001,0.136,0,A,E,E,A
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Postes vacants,0.375,0.32299999999999995,0,0.302,E,E,A,E
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Ventes,0.127,0.2,0.06,0.613,D,E,B,E
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Prix de vente,0.127,0.226,0,0.647,D,E,A,E
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Demande,0.263,0.62,0.11699999999999999,0,E,E,B,A
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Importations,0,0,0,1,A,A,A,A
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Exportations,0,0,0,1,A,A,A,A
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Résultat opérationnel,0.127,0.7809999999999999,0.091,0,D,E,B,A
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses opérationnelles,0.375,0.625,0,0,E,E,A,A
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Rentabilité,0.127,0.381,0.11699999999999999,0.374,D,E,B,E
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.127,0.486,0.11699999999999999,0.26899999999999996,D,E,B,E
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses en capital,0.105,0.47600000000000003,0.026000000000000002,0.39299999999999996,D,E,A,E
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.265,NA,0.091,0.21,E,NA,B,E
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Budget de marketing,0.158,0.455,0.083,0.303,D,E,B,E
NT,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0,NA,0.034,0.53,A,NA,A,E
NU,2022.25,2022 Q2,Institutions gouvernementales,Nombre d'employés,0.154,0.846,0,0,E,E,A,A
NU,2022.25,2022 Q2,Institutions gouvernementales,Postes vacants,0,0.603,0.154,0.243,A,E,E,D
NU,2022.25,2022 Q2,Institutions gouvernementales,Ventes,0.095,0.439,0.14400000000000002,0.322,B,D,D,D
NU,2022.25,2022 Q2,Institutions gouvernementales,Prix de vente,0.049,0.629,0,0.322,B,D,A,D
NU,2022.25,2022 Q2,Institutions gouvernementales,Demande,0,0.856,0.14400000000000002,0,A,D,D,A
NU,2022.25,2022 Q2,Institutions gouvernementales,Importations,0,0.183,0,0.8170000000000001,A,C,A,C
NU,2022.25,2022 Q2,Institutions gouvernementales,Exportations,0,0.183,0,0.8170000000000001,A,C,A,C
NU,2022.25,2022 Q2,Institutions gouvernementales,Résultat opérationnel,0.174,0.826,0,0,C,C,A,A
NU,2022.25,2022 Q2,Institutions gouvernementales,Dépenses opérationnelles,0.521,0.479,0,0,D,D,A,A
NU,2022.25,2022 Q2,Institutions gouvernementales,Rentabilité,0.174,0.235,0.298,0.292,C,C,E,D
NU,2022.25,2022 Q2,Institutions gouvernementales,Réserves de trésorerie,0,0.652,0.348,0,A,E,E,A
NU,2022.25,2022 Q2,Institutions gouvernementales,Dépenses en capital,0.095,0.488,0.14400000000000002,0.272,B,D,D,D
NU,2022.25,2022 Q2,Institutions gouvernementales,Dépenses liées à la formation,0.154,0.652,0,0.193,E,E,A,D
NU,2022.25,2022 Q2,Institutions gouvernementales,Budget de marketing,0,0.282,0.14400000000000002,0.574,A,C,D,D
NU,2022.25,2022 Q2,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0,0.282,0,0.718,A,C,A,C
NU,2022.25,2022 Q2,Entreprises,Nombre d'employés,0.223,0.7340000000000001,0.043,0,B,B,A,A
NU,2022.25,2022 Q2,Entreprises,Postes vacants,0.12,0.609,0.08800000000000001,0.183,B,B,B,B
NU,2022.25,2022 Q2,Entreprises,Ventes,0.27399999999999997,0.693,0.032,0,B,B,A,A
NU,2022.25,2022 Q2,Entreprises,Prix de vente,0.506,0.467,0.027000000000000003,0,B,B,A,A
NU,2022.25,2022 Q2,Entreprises,Demande,0.24600000000000002,0.7070000000000001,0.047,0,B,B,A,A
NU,2022.25,2022 Q2,Entreprises,Importations,0.011000000000000001,0.16,0.011000000000000001,0.8190000000000001,A,B,A,B
NU,2022.25,2022 Q2,Entreprises,Exportations,0,0.10300000000000001,0,0.897,A,B,A,B
NU,2022.25,2022 Q2,Entreprises,Résultat opérationnel,0.226,0.665,0.109,0,B,B,B,A
NU,2022.25,2022 Q2,Entreprises,Dépenses opérationnelles,0.415,0.5579999999999999,0.027000000000000003,0,B,B,A,A
NU,2022.25,2022 Q2,Entreprises,Rentabilité,0.152,0.6609999999999999,0.187,0,B,B,B,A
NU,2022.25,2022 Q2,Entreprises,Réserves de trésorerie,0.142,0.586,0.218,0.054000000000000006,B,B,B,A
NU,2022.25,2022 Q2,Entreprises,Dépenses en capital,0.168,0.555,0.11599999999999999,0.161,B,B,B,B
NU,2022.25,2022 Q2,Entreprises,Dépenses liées à la formation,0.15,0.642,0.019,0.18899999999999997,B,B,A,B
NU,2022.25,2022 Q2,Entreprises,Budget de marketing,0.10300000000000001,0.557,0.03,0.311,A,B,A,B
NU,2022.25,2022 Q2,Entreprises,Dépenses liées à la recherche et au développement,0.011000000000000001,0.27699999999999997,0,0.713,A,B,A,B
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Nombre d'employés,0.365,0.595,0.04,0,D,D,A,A
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Postes vacants,0.182,0.531,0.073,0.213,D,D,B,D
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Ventes,0.052000000000000005,0.38799999999999996,0,0.56,B,D,A,D
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Prix de vente,0.019,0.47100000000000003,0,0.511,A,D,A,D
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Demande,0.27699999999999997,0.7140000000000001,0.009000000000000001,0,D,D,A,A
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Importations,0,0.027000000000000003,0,0.973,A,A,A,A
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Exportations,0,0.027000000000000003,0,0.973,A,A,A,A
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Résultat opérationnel,0.373,0.627,0,0,D,D,A,A
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.344,0.6559999999999999,0,0,D,D,A,A
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Rentabilité,0,0.337,0,0.6629999999999999,A,D,A,D
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.033,0.39,0.008,0.569,B,D,A,D
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Dépenses en capital,0.15,0.43700000000000006,0,0.414,C,D,A,D
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.239,0.486,0,0.275,D,D,A,E
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Budget de marketing,0.335,0.196,0,0.47,E,C,A,D
NU,2022.25,2022 Q2,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.317,0.135,0,0.5479999999999999,E,B,A,E
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Nombre d'employés,NA,NA,0,0,NA,NA,A,A
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Postes vacants,0,NA,NA,NA,A,NA,NA,NA
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Ventes,0,0.27899999999999997,0,0.721,A,E,A,E
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Prix de vente,0,0.366,0,0.634,A,E,A,E
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Demande,0.091,0.909,0,0,B,B,A,A
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Importations,0,0.125,0,0.875,A,D,A,D
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Exportations,0,0,0,1,A,A,A,A
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Résultat opérationnel,NA,NA,0.087,0,NA,NA,C,A
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses opérationnelles,NA,NA,0.087,0,NA,NA,C,A
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Rentabilité,0,0.28800000000000003,0.087,NA,A,E,C,NA
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Réserves de trésorerie,0,NA,0.087,NA,A,NA,C,NA
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses en capital,0.091,NA,0,0.312,B,NA,A,E
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses liées à la formation,NA,NA,0,0.1,NA,NA,A,D
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Budget de marketing,NA,0.366,0,NA,NA,E,A,NA
NU,2022.25,2022 Q2,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0,NA,0,NA,A,NA,A,NA
CA,2022.5,2022 Q3,Institutions gouvernementales,Nombre d'employés,0.217,0.7509999999999999,0.032,0,C,C,A,A
CA,2022.5,2022 Q3,Institutions gouvernementales,Postes vacants,0.047,0.565,0.11699999999999999,0.27,A,D,C,C
CA,2022.5,2022 Q3,Institutions gouvernementales,Ventes,0.161,0.281,0.054000000000000006,0.503,D,D,B,D
CA,2022.5,2022 Q3,Institutions gouvernementales,Prix de vente,0.042,0.395,0.105,0.45799999999999996,A,D,C,D
CA,2022.5,2022 Q3,Institutions gouvernementales,Demande,0.396,0.485,0.11900000000000001,0,D,D,C,A
CA,2022.5,2022 Q3,Institutions gouvernementales,Importations,0.002,0.1,0.006,0.892,A,C,A,C
CA,2022.5,2022 Q3,Institutions gouvernementales,Exportations,0,0.025,0.006,0.968,A,A,A,A
CA,2022.5,2022 Q3,Institutions gouvernementales,Résultat opérationnel,0.21899999999999997,0.466,0.315,0,D,D,D,A
CA,2022.5,2022 Q3,Institutions gouvernementales,Dépenses opérationnelles,0.469,0.519,0.012,0,D,D,A,A
CA,2022.5,2022 Q3,Institutions gouvernementales,Rentabilité,0.067,0.503,0.225,0.204,C,D,C,C
CA,2022.5,2022 Q3,Institutions gouvernementales,Réserves de trésorerie,0.035,0.469,0.184,0.312,A,D,C,C
CA,2022.5,2022 Q3,Institutions gouvernementales,Dépenses en capital,0.20600000000000002,0.5920000000000001,0.015,0.187,C,D,A,C
CA,2022.5,2022 Q3,Institutions gouvernementales,Dépenses liées à la formation,0.257,0.56,0.016,0.16699999999999998,D,D,A,C
CA,2022.5,2022 Q3,Institutions gouvernementales,Budget de marketing,0.14300000000000002,0.513,0.031,0.313,C,D,B,C
CA,2022.5,2022 Q3,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0.035,0.225,0.006999999999999999,0.733,A,D,A,D
CA,2022.5,2022 Q3,Entreprises,Nombre d'employés,0.12,0.8059999999999999,0.07400000000000001,0,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Postes vacants,0.08,0.539,0.047,0.33399999999999996,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Ventes,0.17600000000000002,0.6679999999999999,0.156,0,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Prix de vente,0.361,0.593,0.046,0,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Demande,0.214,0.6509999999999999,0.135,0,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Importations,0.02,0.16,0.028999999999999998,0.7909999999999999,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Exportations,0.016,0.113,0.021,0.851,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Résultat opérationnel,0.20199999999999999,0.593,0.205,0,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Dépenses opérationnelles,0.506,0.447,0.047,0,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Rentabilité,0.11599999999999999,0.51,0.374,0,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Réserves de trésorerie,0.086,0.504,0.309,0.1,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Dépenses en capital,0.18100000000000002,0.5760000000000001,0.081,0.162,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Dépenses liées à la formation,0.14800000000000002,0.52,0.05,0.282,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Budget de marketing,0.14400000000000002,0.526,0.078,0.252,A,A,A,A
CA,2022.5,2022 Q3,Entreprises,Dépenses liées à la recherche et au développement,0.061,0.28800000000000003,0.035,0.615,A,A,A,A
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Nombre d'employés,0.168,0.782,0.049,0,A,A,A,A
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Postes vacants,0.115,0.43200000000000005,0.08,0.373,A,B,A,B
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Ventes,0.11699999999999999,0.28600000000000003,0.025,0.5720000000000001,A,A,A,B
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Prix de vente,0.083,0.299,0.009000000000000001,0.609,A,A,A,A
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Demande,0.36200000000000004,0.601,0.037000000000000005,0,B,B,A,A
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Importations,0,0.04,0.002,0.958,A,A,A,A
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Exportations,0,0.021,0,0.9790000000000001,A,A,A,A
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Résultat opérationnel,0.18100000000000002,0.721,0.098,0,A,B,A,A
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.469,0.515,0.015,0,B,B,A,A
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Rentabilité,0.061,0.345,0.152,0.441,A,A,A,B
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.068,0.507,0.23,0.195,A,B,A,A
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Dépenses en capital,0.15,0.547,0.036000000000000004,0.268,A,B,A,B
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.163,0.561,0.028999999999999998,0.248,A,B,A,B
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Budget de marketing,0.12300000000000001,0.507,0.026000000000000002,0.34299999999999997,A,B,A,B
CA,2022.5,2022 Q3,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.055,0.191,0.006999999999999999,0.748,A,A,A,A
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Nombre d'employés,0.062,0.86,0.078,0,A,B,B,A
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Postes vacants,0.044000000000000004,0.435,0.059000000000000004,0.462,A,C,A,C
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Ventes,0.085,0.5770000000000001,0.028999999999999998,0.308,A,C,A,C
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Prix de vente,0.12,0.55,0.011000000000000001,0.319,B,C,A,C
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Demande,0.23600000000000002,0.7070000000000001,0.057,0,B,C,B,A
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Importations,0.001,0.092,0.016,0.8909999999999999,A,B,A,B
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Exportations,0,0.077,0.001,0.922,A,B,A,B
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Résultat opérationnel,0.114,0.74,0.146,0,A,B,B,A
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Dépenses opérationnelles,0.27,0.7090000000000001,0.021,0,B,B,A,A
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Rentabilité,0.062,0.435,0.183,0.32,A,C,B,C
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.042,0.584,0.205,0.16899999999999998,A,C,B,B
CA,2022.5,2022 Q3,Institutions commerciales à but non lucratif,Dépenses en capital,0.145,0.552,0.036000000000000004,0.268,B,C,A,C
