Group,Attribute,Year,QuestionNo,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Hospitals,Support cause,2013,nv_050,0.047442673,63.85613988,-0.012078921,0.106964266,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,…
Hospitals,Do not support cause,2013,nv_050,0.169954547,12.70723027,0.127523238,0.212385856,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Hospitals,Support cause,2013,nv_050,0,,,,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Hospitals,Do not support cause,2013,nv_050,0.156212246,11.05301395,0.122288911,0.190135581,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
Hospitals,Support cause,2013,nv_050,0.161375281,91.73451408,-0.129477029,0.452227591,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,…
Social services,Do not support cause,2013,nv_050,0.160172258,4.688063738,0.145419149,0.174925367,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Social services,Support cause,2013,nv_050,0.153313981,9.093372443,0.125922881,0.180705082,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Social services,Do not support cause,2013,nv_050,0.159962684,9.091572036,0.131389384,0.188535985,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Social services,Support cause,2013,nv_050,0.164522205,15.05682233,0.11585229,0.21319212,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Social services,Do not support cause,2013,nv_050,0.13351735,11.25200626,0.104000473,0.163034227,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
Social services,Support cause,2013,nv_050,0.111957444,19.1390663,0.06985799,0.154056898,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,*
Social services,Do not support cause,2013,nv_050,0.176174804,7.922497858,0.148752202,0.203597407,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Social services,Support cause,2013,nv_050,0.151165904,15.06204571,0.106431614,0.195900194,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Social services,Do not support cause,2013,nv_050,0.163807461,10.84838197,0.128893318,0.198721604,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
Social services,Support cause,2013,nv_050,0.143227918,19.24566314,0.089069833,0.197386003,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,*
Social services,Do not support cause,2013,nv_050,0.14700549,15.45979819,0.102353572,0.191657408,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Social services,Support cause,2013,nv_050,0.218733262,22.57439825,0.121719409,0.315747115,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,*
Social services,Do not support cause,2013,nv_050,0.158089905,12.27055204,0.119977094,0.196202716,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
Social services,Support cause,2013,nv_050,0.14978688,33.37544046,0.051566068,0.248007693,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,…
Environment,Do not support cause,2013,nv_050,0.15791986,4.284421413,0.144626595,0.171213126,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Environment,Support cause,2013,nv_050,0.166354351,14.49240116,0.118987201,0.213721501,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Environment,Do not support cause,2013,nv_050,0.152829389,8.435673173,0.127499729,0.17815905,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Environment,Support cause,2013,nv_050,0.264580952,21.8287122,0.151108763,0.378053141,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,*
Environment,Do not support cause,2013,nv_050,0.130782517,10.20641612,0.104556901,0.157008134,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
Environment,Support cause,2013,nv_050,0.057114594,51.10451447,-0.000232195,0.114461383,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,…
Environment,Do not support cause,2013,nv_050,0.170745903,7.167800457,0.146700119,0.194791687,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Environment,Support cause,2013,nv_050,0.153018221,27.10024304,0.071544214,0.234492228,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,*
Environment,Do not support cause,2013,nv_050,0.160512635,9.464487485,0.130665059,0.190360211,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
Environment,Support cause,2013,nv_050,0.136640812,42.09582151,0.023629435,0.249652188,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,…
Environment,Do not support cause,2013,nv_050,0.16836665,13.03578003,0.125244954,0.211488347,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Environment,Support cause,2013,nv_050,0.116369075,49.019176,0.004294699,0.228443452,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,…
Environment,Do not support cause,2013,nv_050,0.148399862,12.39721289,0.112253857,0.184545866,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
Environment,Support cause,2013,nv_050,0.249015998,27.2047318,0.115917106,0.38211489,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,*
Development & housing,Do not support cause,2013,nv_050,0.159017686,4.344453894,0.145444451,0.172590921,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Development & housing,Support cause,2013,nv_050,0.15304797,15.16347517,0.107451727,0.198644213,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Development & housing,Do not support cause,2013,nv_050,0.163117583,7.990616718,0.137509102,0.188726064,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Development & housing,Support cause,2013,nv_050,0.142670327,30.14644713,0.058167248,0.227173406,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,*
Development & housing,Do not support cause,2013,nv_050,0.130116566,10.47979713,0.10332561,0.156907522,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
Development & housing,Support cause,2013,nv_050,0.093726356,40.49705292,0.019152278,0.168300434,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,…
Development & housing,Do not support cause,2013,nv_050,0.170735384,7.217167784,0.146525479,0.194945288,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Development & housing,Support cause,2013,nv_050,0.157138989,26.13785624,0.076442124,0.237835854,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,*
Development & housing,Do not support cause,2013,nv_050,0.159839293,9.760298606,0.129187958,0.190490628,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
Development & housing,Support cause,2013,nv_050,0.15582753,27.71522815,0.070974885,0.240680176,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,*
Development & housing,Do not support cause,2013,nv_050,0.168880225,13.70484573,0.123407007,0.214353443,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Development & housing,Support cause,2013,nv_050,0.144198854,42.54605601,0.023660888,0.264736821,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,…
Development & housing,Do not support cause,2013,nv_050,0.15196284,12.22403367,0.115466049,0.188459631,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
Development & housing,Support cause,2013,nv_050,0.194509214,37.15655839,0.052512465,0.336505963,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,…
"Law, advocacy & politics",Do not support cause,2013,nv_050,0.159726896,4.149345959,0.146705413,0.172748379,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
"Law, advocacy & politics",Support cause,2013,nv_050,0.128501648,25.32219322,0.064570463,0.192432834,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,*
"Law, advocacy & politics",Do not support cause,2013,nv_050,0.163846867,7.827678607,0.138648414,0.189045319,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
"Law, advocacy & politics",Support cause,2013,nv_050,0.09019168,67.47548896,-0.029376401,0.209759762,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,…
"Law, advocacy & politics",Do not support cause,2013,nv_050,0.130336234,10.26086007,0.104060692,0.156611775,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
"Law, advocacy & politics",Support cause,2013,nv_050,0.07535542,74.27585572,-0.034612219,0.185323058,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,…
"Law, advocacy & politics",Do not support cause,2013,nv_050,0.168394786,7.1070048,0.144881247,0.191908324,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
"Law, advocacy & politics",Support cause,2013,nv_050,0.199427782,36.29251068,0.057225877,0.341629686,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,…
"Law, advocacy & politics",Do not support cause,2013,nv_050,0.155553702,9.378565021,0.126890844,0.184216559,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
"Law, advocacy & politics",Support cause,2013,nv_050,0.257606371,40.16077345,0.05434193,0.460870812,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,…
"Law, advocacy & politics",Do not support cause,2013,nv_050,0.171627458,12.85981117,0.12826398,0.214990935,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
"Law, advocacy & politics",Support cause,2013,nv_050,0.031235485,112.1018706,-0.037560621,0.100031592,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,…
"Law, advocacy & politics",Do not support cause,2013,nv_050,0.16071223,11.51936015,0.124339154,0.197085305,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
"Law, advocacy & politics",Support cause,2013,nv_050,0.081787543,50.22597023,0.001079236,0.16249585,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,…
"Grant-making, fundraising",Do not support cause,2013,nv_050,0.157466188,4.232655828,0.144371263,0.170561112,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
"Grant-making, fundraising",Support cause,2013,nv_050,0.184936711,18.55034332,0.117533929,0.252339493,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,*
"Grant-making, fundraising",Do not support cause,2013,nv_050,0.16216178,8.124916885,0.136275469,0.188048092,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
"Grant-making, fundraising",Support cause,2013,nv_050,0.132773045,39.89033192,0.028713887,0.236832203,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,…
"Grant-making, fundraising",Do not support cause,2013,nv_050,0.125941494,10.5024351,0.099954168,0.151928819,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
"Grant-making, fundraising",Support cause,2013,nv_050,0.169427571,37.68359235,0.043986682,0.29486846,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,…
"Grant-making, fundraising",Do not support cause,2013,nv_050,0.165431347,7.185283103,0.142077177,0.188785517,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
"Grant-making, fundraising",Support cause,2013,nv_050,0.27518599,22.79930233,0.151917913,0.398454066,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,*
"Grant-making, fundraising",Do not support cause,2013,nv_050,0.161785423,9.265273859,0.1323344,0.191236447,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
"Grant-making, fundraising",Support cause,2013,nv_050,0.095400608,75.44829786,-0.046016949,0.236818166,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,…
"Grant-making, fundraising",Do not support cause,2013,nv_050,0.170873384,12.77717309,0.127977864,0.213768904,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
